n1,n2,n3,n4,n5,n6,v,pattr,alpha,nt,mu,ns,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,pls1,pls2,pls3,pls4,pls5,pls6,weighting,Score
6.297277183,6.47855958,7.6522721,6.415054908,6.712800686,6.00294681,1.340403497,0.664303487,0.153044851,1.982863625,-3.614259026,5.502205617,-0.310051564,-0.32412767,0.032948758,0.09113693,0.17881065,-0.016833631,0.139764203,-0.161324032,-0.09171128,-0.021248756,0.452597139,0.125636962,-0.040525808,-0.069644918,-0.2417024,0.07332971,0.031560098,0.58470554,-0.065206587,0.069149765,0.280355682,0.544874756,0.129789156,-0.291700612,-0.230683389,0.201066467,0.151937336,0.218128883,1.02E-05,0.037152691,-0.395540077,-0.638493165,0.177906814,0.077661705,0.2098529,-0.092376872,0.171166332,-0.159912531,-0.021299183,-0.016709316,-0.764024203,0.918733092,-0.055626303,-0.013516047,0.453361082,-0.346150845,0.356440095,-0.067161105,-0.025820098,0.103639497,1.817407635,-0.731277844,0.437968689,0.149988707,0.271443241,0.181208177,-0.13646307,-0.244143525,0.066055375,-0.193884274,1.080744612,-0.104653869,0.682461306,-0.056074235,0.641082083,2.43E-04,7.42E-04,1.434867729
6.435216656,6.961592015,6.077434929,7.603830053,7.692577971,7.323766633,-0.606811789,0.593864735,0.228824477,1.632389636,-4.483538007,5.918986637,0.675661524,-0.382941513,0.046814712,-0.035415614,-0.065274227,0.117686739,0.143103215,0.157019765,-0.054304354,0.01028432,-0.221598122,-0.884742466,0.107610253,0.135458793,-0.080275498,0.159270072,-0.06771344,0.208553492,-0.09042293,-0.034308533,2.482063993,-1.642739067,0.347546672,0.040999036,0.082095165,-0.090278218,0.060867301,-0.006646149,0.155748217,-0.021529515,-1.123367801,0.666318766,-0.068516274,-0.015597174,0.095604919,0.223753931,0.096959538,-0.203415122,-0.142538059,-0.021810983,-1.502889683,1.125561282,-0.088552561,-0.067246194,0.227346352,-0.047034908,0.212393962,-0.151049778,-0.135964302,-0.011997189,0.437312354,0.690770984,0.067876583,-0.117808975,0.284542037,0.117062197,0.270612273,-0.263126278,-0.048284558,-0.004494206,0.747182264,-0.427772014,0.412779386,-0.059610128,0.544038748,0.480459813,7.84E-04,1.200845623
7.161927704,7.352275334,6.924341902,7.157258013,6.758403706,6.830108624,0.829676796,0.741440496,0.203100819,1.897258507,-4.018187196,5.766746006,-0.457261447,-0.121443109,0.013869185,0.126525178,-0.0097776,0.203610152,-0.095191785,-0.015278285,-0.114250948,-0.067983225,0.184053805,0.757013967,-0.058121644,-0.156108419,-0.012431263,-0.005082627,0.132643883,0.207723711,-0.061878122,0.030573492,0.411004859,-0.632590883,0.232583458,0.057230283,0.218760553,-0.1184996,0.21780332,-0.339426725,0.059877645,-0.002063226,-1.450367742,0.340080106,-0.027874903,-0.005941155,0.040284171,0.242970098,0.123278087,-0.303391797,-0.13982988,-0.026921487,-1.426170881,6.17E-04,0.042430637,0.239284758,0.228669191,-0.030863073,-0.022736778,-0.053742265,-0.125812952,-0.095604703,1.177384719,-0.19694916,0.245216906,0.186680998,0.477112137,0.030896486,-0.084358885,-0.45617947,0.040954955,-0.169790091,-1.561356685,0.146728133,0.44810364,0.447671643,0.942617189,0.323031435,3.10E-04,1.96301989
6.996972521,6.197191667,7.958821874,6.367861571,7.179123843,6.310870225,-2.24601384,0.365783029,0.346512347,1.442932025,-3.515230742,5.713318129,0.174897222,0.306631727,0.043098266,-0.06272042,-0.148367206,0.278486486,0.014345579,0.167020082,-0.061490987,0.003770044,0.195980269,-0.070142384,-0.174717012,0.068993192,0.084964094,-0.078158718,0.009300564,0.171072677,-0.059722538,0.054757565,-0.627401567,0.931056969,0.430168122,-0.359825521,0.096080147,-0.094043191,0.406382477,-0.229087939,0.017653838,-0.071477748,-0.473025501,-0.286683525,-0.129767779,4.63E-04,-0.172128635,0.144427616,0.131176721,0.347696432,-0.131766849,0.097835513,-0.707609874,0.849409295,0.111441853,-0.006074121,0.222704008,-0.033305588,0.088153834,-0.154137499,-0.007781691,-0.048678157,1.422896439,-0.405716093,0.38688328,0.024682037,0.311568859,0.03607399,0.202860747,-0.272636375,0.077165864,-0.071999551,-0.014263011,1.324555989,0.66710673,-0.334481581,0.394821267,0.253480596,8.15E-04,1.591130907
7.301040162,7.385716397,7.301640502,6.211621403,6.537073274,6.19819964,-4.356351911,0.623572295,0.205001337,1.724886967,-4.474781527,5.86831352,-0.268635771,0.455401439,0.093780367,-0.091335513,-0.113675453,0.288277081,0.081333783,0.031427396,-0.055367604,-9.89E-04,-0.348508386,0.626903918,-0.013467006,-0.102804277,0.031805317,0.123245259,0.251570833,0.08603732,-0.140740878,0.014415415,0.084794669,-0.453977245,0.237660283,0.040170477,-0.096845018,0.174922495,-0.02792631,-0.131323544,0.050272967,-0.052915144,-0.611759269,-0.167872556,-0.146678061,0.04075876,-0.141233953,0.29640988,0.046340554,0.180506406,-0.189826393,0.03062231,-0.557125245,-0.900622572,0.31614166,0.262090548,0.619387167,-0.337773239,0.104908565,-0.337756508,0.004573128,-0.08217749,1.613623708,-0.767755274,0.57023599,0.06333474,0.423783371,-0.010868694,0.093462123,-0.493008453,0.101722583,-0.212964859,-0.087610294,-1.20792229,1.057673234,0.212214736,0.723221431,0.534212782,0.001079947,1.854425011
7.3596062,6.256479559,6.602933662,7.892155135,6.932610324,6.905508793,0.398556534,0.298197861,0.117358728,2.506972543,-3.234772473,5.587426498,-0.43786604,0.102554233,0.119837768,0.002502715,0.078074698,0.014182385,0.192685069,-0.01858106,-0.054228496,0.009368373,0.131177824,0.243287076,-0.194956115,0.098575208,0.293968687,-0.288933248,0.05558195,0.153517457,-0.070402252,0.034057222,0.969971831,-1.379633758,0.422164129,0.161076408,0.229501864,-0.06632574,0.04005207,-0.408529106,0.177993986,-0.036402475,-1.356457699,0.719043771,-0.055938048,-0.050836036,0.093426067,0.255238468,0.16143646,-0.291416365,-0.170755612,-0.037309169,-0.218998618,0.03960628,0.12256909,0.055983178,0.262010381,0.054892014,0.09001982,-0.42975795,-0.016927448,-0.08686571,1.544443233,-0.027520235,0.325791234,0.101364477,0.68378981,-0.234941048,0.166368669,-0.566929159,0.127665076,-0.11163883,0.632270531,-0.302662633,0.739468059,0.368665948,1.640771507,-0.265887169,7.24E-04,1.984168695
6.998313489,6.525634469,7.2487537,6.711040519,6.621777814,6.346508847,1.739012551,0.40845213,0.331041997,1.685393067,-3.30474811,5.317117318,0.44899542,0.281188026,0.055414456,-0.125090115,-0.016593078,0.100141957,0.133023548,-0.028417232,0.031931332,0.032764715,-0.514859395,-0.541037993,-0.067134928,0.203684102,0.100895729,-0.036142032,-0.073412664,0.123246347,-0.100441804,-0.005761521,1.566602397,0.504987039,0.290705276,-0.158129245,-0.003494658,0.234871288,0.082982792,0.071932781,0.067058064,-0.012606511,-1.855662342,0.233453992,-0.095838508,-0.021189013,-0.20948344,0.281947055,0.073357342,0.058735715,-0.170394556,0.028571414,-1.371570982,-0.691021451,0.027405987,0.361569509,0.513112282,-0.368160667,0.061360929,-0.118452378,-0.065855531,0.030418621,2.226417518,-0.419872029,0.246660543,-0.038459025,0.177478048,0.274009638,0.111024046,-0.278617899,0.009679364,-0.103880088,0.499922616,-0.632302415,0.457212827,0.222386213,0.561914884,0.486667239,5.27E-04,1.208644489
7.95679063,7.743230563,7.884520957,6.680487101,6.949627401,7.552915849,-2.41353935,0.920206296,0.463173068,1.175634125,-5.458141472,5.391591444,-0.706013793,-0.005002136,0.186461631,0.026252631,-0.241258597,0.239937886,-0.083192393,0.152859398,-0.019414387,-0.020191948,-0.386667843,1.022034495,-0.060392675,-0.03430203,0.375154754,-0.215040606,0.24835066,-0.010197409,-0.086205766,0.032225899,1.047089251,-0.62329427,0.589972774,0.05126531,-0.081164829,0.22541818,-0.102514743,-0.132213343,0.145762386,-0.180785166,-0.199239065,-0.733264762,0.106604011,0.046803442,0.035640146,0.203751154,0.087386995,-0.153101664,-0.116284905,-0.063753599,-0.557337053,-0.312483748,-0.204526714,0.180138375,0.109190236,-0.00427609,-0.03013581,0.106325802,-0.081382192,0.073724246,1.4467106,0.418161633,0.280555436,-0.009819501,0.33814873,0.207922984,0.145174699,-0.261207342,-0.003079798,-0.112893268,0.644542097,-0.233848788,0.898674463,0.260338226,0.535710439,0.657713508,0.002622609,1.437040113
6.400546062,6.746135126,6.708352063,6.523630547,6.956048928,7.021855964,1.527922566,0.728427274,0.055068997,2.611805416,-3.682108116,6.16349305,0.204776307,-0.831995437,0.081577119,0.134957805,0.2620174,-0.191526724,0.113385692,-0.03653178,-0.062108202,-0.042454697,-0.07130531,0.353834065,-0.25265575,0.014198516,-0.003629881,-0.001373889,0.060847184,0.396763478,-0.134666034,0.08577178,1.338818918,-1.282427535,0.305896978,0.06962938,-0.104230641,0.211292824,0.061864827,0.030744441,0.098506744,0.034748975,-1.711661725,-0.343643599,-0.209738464,0.119208844,0.053536621,-0.121630414,0.223473267,0.177931869,-0.174678436,0.141285118,-0.819862147,0.462015943,-0.079896551,0.077093898,0.251073027,-0.177251861,0.085623581,-0.059812789,0.006038119,0.064069347,2.340497399,0.718357222,0.228373011,-0.016774351,0.523641514,-0.051506279,-0.018541691,-0.348594301,0.129390537,-0.122931238,1.281263443,-0.923859342,0.073556344,0.398314092,0.98240804,-0.331996342,5.85E-04,1.932501972
7.023898699,7.137358226,7.209318266,6.985520573,7.188721658,7.291760007,1.596186252,0.874801583,0.153597626,2.277622087,-4.172616029,5.620404452,0.238989174,-0.428388211,0.126034694,-0.024654765,0.058123235,0.075311642,0.171393335,-0.200427232,-0.0292569,-0.041736573,-0.150046664,0.574243526,-0.134769441,0.002364823,0.285221182,-0.197630718,0.148443231,-0.043088059,-0.057011261,0.038282698,1.265395136,-0.449597482,0.376969245,0.05273211,0.128738021,0.107609582,0.034542571,-0.255441986,0.142279509,-0.058189189,-0.355744401,0.039297941,0.019592394,0.005329762,-0.122570562,0.253647754,-0.035595858,0.076769409,-0.12349648,-0.056707367,-1.070480186,-0.78563348,0.050463737,0.281594462,0.286265756,-0.054526835,-0.071996356,-0.180477538,-0.064973469,-0.041264015,1.287579922,0.281615424,0.044111443,-0.092453595,0.267885577,-0.019656714,0.310453114,0.017586441,0.010126036,0.072057462,1.21569298,-0.768462282,0.482402072,0.224912797,0.903663209,0.16475471,3.67E-04,1.787594064
6.343633027,7.125348984,6.230887901,7.643889251,6.050141773,6.59049676,0.773268078,0.621228948,0.482523345,1.16037993,-4.165997274,5.840501026,0.369639788,-0.129535309,-0.133619263,-0.009847487,-0.190591575,0.285992551,-0.002891138,0.272031493,-0.135406584,0.023743595,-0.26304068,1.360069769,-0.065673441,-0.200703322,0.114394111,0.015005284,0.251184707,0.238012148,-0.161372746,0.013454644,1.731674465,-1.839922715,0.371195668,0.158972907,-0.145457697,0.266564494,-0.287915823,-0.018817654,0.123321741,-0.090249281,-1.649254013,2.168437493,-0.249832812,-0.468429741,0.105489236,0.184362555,0.42815898,0.061271871,-0.257692007,0.119429383,-0.593576906,-0.327043229,-0.030190017,0.280888111,0.347572556,-0.057290872,-0.058040726,-0.126230862,-0.070678913,-0.034559821,1.263741134,-0.301750384,0.143828782,0.113932546,0.380100826,0.068761076,0.146681543,-0.206292935,-0.022864351,-0.047411868,0.859183786,0.930255626,0.035708917,-0.125186986,0.611507456,0.763395088,0.001438413,1.60537617
7.137943833,6.397170256,6.993707278,6.48968101,7.303143853,6.401980049,1.559732603,0.528432843,0.315850959,1.344215077,-3.819588607,6.039116199,-0.139603767,1.295082065,-0.130154338,-0.218552781,0.159688654,0.167686378,0.226122782,-0.065503578,-0.092679509,0.073568185,0.225814432,-0.794667377,-0.198103699,0.054315236,0.056233779,-0.244858324,0.218359918,0.407244587,-0.088698523,0.157361748,0.524389406,-0.866384313,-0.009302626,0.061458325,-0.287249451,0.284571459,-0.018839338,0.299894525,-0.028905914,0.073583401,-1.123370585,0.578587338,-0.114989134,-0.046417479,-0.015197838,0.221789506,0.090961503,-0.068146181,-0.151277265,-5.61E-04,-1.283820991,1.432102798,-0.196076524,-0.142106529,0.265375523,-0.051179635,0.255276124,-0.124431391,-0.141413458,0.050043885,0.744417179,-0.719604408,0.363175281,0.264947342,0.50147211,0.06113667,0.040173804,-0.342289738,-0.059432672,-0.1753941,-1.052174326,0.925116103,-0.28545104,-0.026355887,0.680322777,0.439146054,4.91E-04,1.643403749
6.225406793,6.470656088,7.039101852,7.389916925,6.884536211,7.820994277,-2.563836692,0.624254263,0.503359706,1.128162213,-4.3840622,5.68417723,0.098219351,-0.979100604,0.181538775,0.182254563,0.161472836,-0.018129622,0.109258602,0.129974853,-0.066372589,-0.011207132,0.708042502,-0.43937427,-0.060143938,0.062572963,-0.102766329,0.064963657,-0.052926647,0.422708593,-0.089763405,0.018259897,0.225240096,-0.756733354,0.136635632,0.1250437,-0.086086086,0.132968511,0.022483032,0.137625888,0.00506446,0.032073678,-1.772736324,0.742176394,-0.075290384,-0.082115832,-0.139228615,0.211324666,0.071866074,0.107860646,-0.158307218,0.00512186,-1.669062668,-0.219060589,-0.061695688,0.235356011,0.044759783,0.024482084,-0.03012511,0.170679974,-0.127011387,0.00596344,0.703986097,1.008402895,0.350068328,-0.173171349,0.18653836,0.115803885,0.159831873,-0.019744332,0.071824072,-0.065247713,-1.706310947,-0.643689529,0.471112723,0.349940056,0.064689949,0.53141318,9.19E-04,1.989176527
7.740052716,6.73424346,7.246890508,6.335162027,6.711897304,5.994567836,-0.137689161,0.342778654,0.483995554,1.059243,-3.651936128,5.592860253,0.669872264,1.498173187,0.050618249,-0.258593745,0.274855684,0.101637229,0.211087319,-0.162438624,0.002386764,0.010216452,-0.233504916,0.076574956,-0.227559017,0.079202757,-0.021383589,0.005763187,0.024064875,0.416112389,-0.140066653,0.072022253,1.927707292,0.316345812,0.379444708,-0.143084627,-0.006606179,0.165848811,0.012249089,-0.008782624,0.125956739,-0.066056892,-1.364769206,-0.417184356,-0.096128712,-0.032246537,-0.390296836,0.351643608,0.116674245,0.279700247,-0.156883439,0.105636352,-1.143164096,0.389723295,-0.077889943,0.173162231,0.264300882,-0.073760865,-0.007912901,-0.094462655,-0.057635144,-0.002411743,1.458373241,-0.71673159,0.217651024,0.101089966,0.35797637,-0.116561614,0.139408366,-0.199674851,0.078851217,-0.024393739,1.314514578,1.146901303,0.246136309,-0.080469956,0.478846332,0.434570355,8.81E-04,1.878439478
6.275353384,6.673641188,6.372150902,7.066235712,6.631651678,7.643817437,0.965682545,0.832726436,0.33523972,1.467554717,-4.317524911,5.666021101,-0.040932438,-0.755876351,0.105470153,0.067630557,0.029546106,0.009612249,0.14074907,0.045545157,-0.071361804,-0.002088511,-0.2068263,0.049134003,-0.0195602,0.053936602,0.03373088,-0.042663987,0.08501064,0.268257515,-0.059949954,0.049053206,0.335764846,-1.449533237,0.296707328,0.181295898,-0.101648229,0.172531032,-0.040510683,-0.023565283,0.078854035,0.011462925,-2.059735677,0.998685023,-0.097815951,-0.111429167,0.176473519,0.079056393,0.364675664,-0.237462033,-0.20753805,0.051391026,-0.016150176,0.00622983,-0.054806493,0.106080576,0.046998297,0.056972333,0.010785409,0.251874291,-0.082340963,0.028828938,0.929860921,1.718558659,0.227327428,-0.18338365,0.627627481,0.012248746,0.220469146,-0.422004491,-0.005761007,-0.13226289,-1.058018825,0.567197928,0.457322264,0.114130815,0.812728054,0.287756767,5.98E-04,1.551327711
7.333610445,7.893980844,7.705133743,7.642412913,6.83572819,6.602220278,-1.394775204,0.191965791,0.167635736,1.931954235,-3.445346956,5.831166401,-0.419860637,0.177448995,0.105726356,0.014201822,0.199336509,0.04889018,0.16717974,-0.318425307,-0.054348515,-0.042441803,-0.202753452,0.417776183,-0.151592864,-0.010780761,0.082213003,0.049542107,0.154323431,0.130374542,-0.146562275,0.03543272,1.37925762,-0.213894168,0.191250472,0.034268202,0.176977476,0.078846884,0.039899247,-0.218803571,0.089814685,-0.02382826,-1.583875786,0.289078301,0.073566718,0.076981914,0.086878681,0.178397744,0.131881383,-0.121637437,-0.14951134,-0.031364591,-0.568560209,0.379797835,0.048381276,0.148157161,0.40909187,-0.059022265,0.017911369,-0.418178092,-0.006712639,-0.069655101,1.855150838,-0.560790198,0.454578675,0.037136286,0.550713182,-0.144627164,0.201586457,-0.593601472,0.160021814,-0.119565575,0.459358373,0.489416947,0.721910633,0.299964624,1.505210721,0.152027486,0.001113413,1.830421939
6.886991238,6.482826653,7.920931968,6.389484263,7.281559197,7.120725845,1.093548744,0.544952993,0.236433812,1.685507003,-4.127763178,5.964031324,-0.795513883,-0.689003851,-0.008595506,0.119920224,-0.016252937,-0.060843289,0.19974557,0.255636121,-0.141646437,0.086429015,0.180968316,-0.706019841,-0.026568779,0.12886287,-0.013551408,0.033628016,-0.043790538,0.266599972,-0.069567362,0.021117178,1.591350771,0.698089787,0.388916417,-0.329816282,-0.163892904,0.230734448,0.146067354,0.175752263,0.072294041,-0.037975311,0.049999308,-1.011662367,0.407421464,-0.050371988,0.166230375,0.099243904,0.236314747,-0.485093079,0.006164741,-0.117913519,-1.08122514,0.63174371,-0.217413033,0.075969628,0.104657488,0.03855641,0.119835239,0.267801596,-0.145091372,0.100190493,0.852461666,0.25000184,0.142975532,0.050405556,0.401902598,0.030661673,0.187268838,-0.224290503,-0.041302388,-0.065002776,0.798041037,-0.826850721,0.686736095,-0.005029992,0.479093212,0.371981162,6.08E-04,1.46972231
6.567861395,7.283291171,6.950754102,6.017021084,6.947981715,7.880304341,0.550465814,0.688938403,0.133820471,2.204990925,-4.134868335,5.898794821,0.083202758,-0.619545211,0.277971625,0.066679813,0.121423223,0.201792597,0.073631099,-0.344391895,-0.0615192,-0.143386067,-0.09371173,0.754123411,-0.169355565,-0.03388264,0.124414404,-0.092311296,0.080262391,0.235735147,-0.074431945,0.063907104,0.960193602,-0.471096345,0.112623877,0.006026928,-0.112278848,0.109264989,-0.043423051,0.065915967,0.105916018,0.046725479,-0.598347455,-0.61941477,0.224358241,0.059615176,0.180833642,0.166486032,0.138497287,-0.475458891,-0.042703083,-0.076135601,-1.093585386,-0.112378027,0.154730661,0.148509714,0.344293245,-0.164081343,0.087218038,-0.387684657,2.82E-04,-0.07229873,0.464161752,1.873478387,0.186148156,-0.235588947,0.70452544,-0.049002925,0.377229664,-0.478688149,-0.056292671,-0.089722606,-0.278086459,0.805167445,0.786476995,0.011360045,1.363211105,0.172148055,6.44E-04,1.797854632
7.491415656,6.22480801,7.129081849,7.617004076,6.140687874,7.396374441,-2.499068732,0.323759854,0.452686578,1.007558874,-3.926246522,6.07903559,-0.293592076,0.746627852,-0.090871652,-0.156348973,0.135508637,-0.014412423,0.327206761,0.026728521,-0.063768869,0.121559103,1.132643397,-1.092328886,0.13373255,0.092440046,0.09224584,0.086158932,-0.073902475,0.053572799,-0.039976359,-0.050848925,0.491538691,-0.406054974,0.162718123,0.065981084,0.079669547,0.176488233,0.061012628,-0.263935301,0.018570046,-0.028059311,-1.221065992,0.939545031,-0.003479744,-0.135614182,0.02392067,0.357895644,0.284398737,-0.168066912,-0.23166456,-0.041216465,-0.396399067,-1.021883399,-0.044431964,0.253633971,0.094414484,0.081126367,-0.149387736,0.124397428,-0.069876997,0.029024536,1.652840544,1.258967107,0.310833031,-0.246830304,0.392101305,0.103031451,0.218815665,-0.394947562,0.082228743,-0.097405632,1.365965497,0.424872731,0.468500344,-0.126738358,0.817860483,0.790288204,0.001112085,1.890868842
7.765319847,6.202426595,6.452051332,7.480226141,6.700227923,7.620119662,-1.885204908,0.819658454,0.477431277,1.224779323,-4.947014669,5.79433839,-1.178363369,0.344098685,0.045524262,-0.104891099,-0.376838362,0.270362896,0.031325271,0.349904586,-0.098660889,0.048290855,0.745962764,-0.9056064,-0.022646079,0.046730244,-0.312446809,0.127498671,-0.036882214,0.715861953,-0.068459511,0.107873691,1.291920669,-1.650316541,0.285529631,0.180739156,-0.065375141,0.16765722,-0.126323463,0.050813585,0.086065475,-0.025018563,-2.157131106,0.946987864,-0.474436278,-0.14467381,-0.149980605,0.299164207,0.287096315,0.281562242,-0.359826113,0.15276553,0.567445863,-0.531023743,0.260962377,0.092978307,-0.084803902,0.170895358,-0.030067348,0.316859466,-0.059726785,-0.043273775,0.80989808,0.943229821,0.160562524,-0.197181603,0.240220871,0.187679436,0.271267288,-0.191653082,-0.005161041,-0.011081392,0.0797329,-0.852630315,0.255496437,-0.126298804,-0.749223948,1.223257787,0.001255438,1.694774836
6.959148044,7.581002065,6.31966643,6.033514007,6.014517299,6.731357021,-1.232033842,0.752360658,0.334994056,1.490833602,-4.303188472,5.984135124,-0.724611402,0.575438869,0.160187281,-0.179645306,-0.388994386,0.268416733,0.015544511,0.400373267,-0.005638059,0.051873707,-1.916078857,0.87935351,0.063014555,-0.199757935,0.095360697,-0.309776117,0.527150699,0.20319986,-0.209185612,0.003400993,2.55604447,-1.332996327,0.495796254,0.010304397,-0.090455619,0.058764741,0.092952133,0.247184378,0.183841107,0.025544032,-0.612372575,-0.121981537,-0.113597495,0.035453643,-0.035005979,0.268825588,0.029230801,-0.103046159,-0.160554408,-0.025397957,-0.753640533,-0.179428932,0.049651981,0.27565587,0.323493178,-0.043151189,-0.110259728,-0.151369467,-0.063446118,-0.088101531,0.671599216,0.675790936,0.072513713,-0.099535901,0.257629665,0.116031038,0.251233326,-0.086357152,-0.042301406,0.006815678,-0.779059681,0.49617652,0.727566289,-0.157525232,0.162027556,0.359110792,9.33E-04,1.250002208
7.179275237,6.596617068,6.989598361,7.213747335,6.976676332,7.752983608,-1.770990735,0.168102337,0.559557775,0.91819403,-2.763755868,5.847007793,-1.005277072,0.318611227,-0.085593411,-0.112399323,0.003575728,-0.019711009,0.353392725,0.042217607,-0.105111297,0.145150348,-0.169266954,-0.072541256,-0.036555934,0.082297515,-0.163783121,0.057425367,-0.02171581,0.637033091,-0.11416414,0.030732859,1.033739002,-0.499773653,0.198899433,-0.07289112,-0.229920461,0.313672345,0.067899299,0.049564002,0.038498516,0.006628284,-1.694079917,0.090486301,-0.124278852,-0.015212897,-0.099526966,0.298383078,0.193757494,-0.111233842,-0.221962167,0.021785092,-1.353859836,-0.022185825,-0.003861052,0.130871154,0.157386651,-0.098742172,0.247861672,0.140580569,-0.083435662,0.107481089,1.437367364,0.787137993,0.199007262,-0.142059674,0.432334841,-0.155820785,0.33588022,-0.050711805,0.100545241,0.051022135,-1.751377413,0.601734786,0.147617445,-0.129394346,0.10006667,0.395206824,0.002107428,1.906342879
7.730468123,6.590980814,6.104799228,7.696480976,7.575429367,6.806281959,-2.646522945,0.638852266,0.484996051,1.043908869,-4.516731225,5.666614112,0.094430664,1.604990368,-0.092292153,-0.455128278,-0.113312552,0.263414765,0.316562829,0.351763554,-0.045085756,0.206336599,1.450224233,-0.254657137,0.229433918,-0.049556943,-0.195710904,0.074261812,-0.069562188,0.358567036,0.028786157,-0.006675756,1.935800254,-1.923458948,0.289917427,0.078542178,-0.254673423,0.437101848,-0.120441019,0.04421006,0.054957995,-0.017185433,-2.805633362,0.662922167,-0.049534156,-0.135425731,-0.284716335,0.22939827,0.253661223,0.260249718,-0.272683721,0.007004403,-1.251598487,0.262817409,0.103173286,0.053421452,-0.195956104,-0.004725902,-0.034993159,0.52939517,-0.04236879,-0.007217171,1.040362076,-0.322529904,0.347227437,0.159154068,0.135819489,0.14438587,-0.096155591,0.091018111,0.064219877,-0.082656514,0.463585377,0.030083954,0.827925759,-0.348993255,-0.908549829,1.143836662,0.001063956,1.776766417
6.412290625,7.623945227,7.822001166,7.992088433,7.723448092,7.042286207,1.395292328,0.869449423,0.243741848,1.544918776,-4.815046697,5.52221457,0.439543513,-1.499397833,0.119965887,0.218177481,-0.131430457,0.326224605,-0.306006832,0.304429739,-0.172004697,-0.135873978,0.144116699,0.746131812,-0.028288255,-0.014578102,0.167661743,-0.076640227,0.036431507,0.129593468,-0.029510408,0.005138589,0.17081533,0.214466167,0.077162887,-0.092139219,0.05992221,0.274802651,0.246116112,-0.232972126,-0.099796862,-0.009176789,-1.824968224,0.250874373,0.029582468,0.063998907,0.091958022,0.295761076,0.169043898,-0.331434804,-0.211127688,-0.068672548,-1.289287111,0.910367688,0.03840577,0.122785564,0.63032579,-0.287364019,0.153188979,-0.595702298,-0.022882977,-0.075251376,2.225838831,0.253961541,0.418942252,-0.014250846,0.432781736,0.133973007,0.075247956,-0.486516893,0.08473812,-0.196381027,-0.133940962,0.876403748,0.655771009,0.283993786,1.251219044,0.666757094,0.001779637,1.818468013
7.301671007,6.438438397,6.819813789,6.474088732,6.706040445,7.12048911,-1.283852126,0.371281381,0.315053761,1.318437146,-3.909987458,5.622265208,-0.072111278,-0.015086615,0.178115338,-0.077756916,-0.084970858,-0.021805402,0.20843783,0.201739319,0.044099343,0.084590867,-0.427145712,-0.243826264,-0.029044926,0.179112841,0.288173446,-0.140771449,0.065555294,-0.059159365,-0.090844251,-0.014359692,1.283461123,-0.049731782,0.122197584,-0.021400225,0.129157717,0.179661616,0.064020669,-0.268175349,0.036546973,-0.032667167,-0.57714355,-0.654906101,0.054097147,0.109112098,0.008104634,0.146293457,0.05017435,0.054160907,-0.132159567,-0.027952509,-0.652783752,-0.400698949,0.025673469,0.236887344,0.106167143,0.019475477,-0.11847189,0.135503611,-0.053651098,-0.022563941,1.839556182,1.315551634,0.169198139,-0.055848342,0.834548145,-0.122202801,0.237055393,-0.547938306,0.008848769,-0.148020411,1.393833013,-0.048698077,0.520236752,0.3701068,1.281180228,0.060650898,4.03E-04,1.999467079
6.763220337,6.248588002,6.386010298,7.738216042,6.965917115,7.620032945,-2.122685691,0.727609717,0.246039097,1.566715114,-4.446362848,5.32256496,0.039490833,0.523913579,-0.009818058,-1.43E-06,0.170828289,0.194376864,0.066357286,-0.188581072,-0.104487617,-0.062434082,-0.822673362,-0.569919733,-0.04210937,0.161193298,0.184554621,-0.238759726,0.160706519,0.143893707,-0.130330406,0.03372315,2.327592266,-1.683931245,0.400919017,0.108717901,-0.133001105,0.322604504,-0.190952754,0.00424695,0.08442383,-0.096642687,-2.247179218,1.483005206,-0.207926924,-0.259201052,-0.069077256,0.292029396,0.317770345,0.139386686,-0.292565278,0.075013054,-1.369220153,0.404519824,0.009984719,0.101721834,0.423460921,-0.121569951,0.209557417,-0.497597069,-0.07969631,-0.043059731,1.767786926,1.095144461,0.483254802,-0.228628381,0.315843625,0.139566874,0.17458333,-0.338258383,0.130383398,-0.132728035,-0.304202707,1.252732091,0.634304185,-0.116197829,0.892609096,0.588247961,0.001099278,1.794577214
