,8,21,29,37,50,58,66,79,87,95,108,116
gap1_ars_7,0.0352112676056338,0.006117761834109,0.009715242881072,0.0058042605742513,0.0082542008895402,0.0277031787687249,0.1075581093835893,0.6369104341499903,0.8435293878298374,0.9006609579005633,0.9279398093096664,0.9526047507391172
gap1_ars_8,0.0234452441494634,0.0063858654071754,0.0082359081419624,0.004814532258397,0.0076917539872695,0.0240987400359989,0.0777907510112172,0.3557001980524839,0.5488456342871177,0.6941770986341613,0.7974163305352665,0.8733899222668259
gap1_all_1,0.0061915230297044,0.0074362455976577,0.0046621025662564,0.0130744764872884,0.045022542364098,0.1312187117010448,0.3041624557857504,0.6088179423401866,0.7608383277336831,0.8303793549528432,0.902141384971879,0.940506435425284
gap1_all_2,0.0070130226761441,0.0067037692891474,0.005697359013063,0.0098004088772735,0.0269023267440165,0.0586539562280802,0.120410293171971,0.2460414385580729,0.343507490339315,0.4698167385447733,0.6671573072077058,0.686735399645528
gap1_all_3,0.0043933120515819,0.0069390821629066,0.0068231794075798,0.009968525984484,0.0341201582020214,0.0976550319106916,0.2192378230828286,0.0359359018070235,0.4869180716074478,0.6625700045110962,0.8115076830160629,0.8766548339945709
gap1_all_4,0.0094423101825873,0.0079562096866333,0.0036601224934977,0.0153903424803233,0.0141321203349529,0.0377538432831952,0.1333297979530148,0.4041396963942888,0.6083155113850799,0.771649478874941,0.871203910807757,0.9110854987426656
gap1_all_5,0.0049081563869228,0.006041507977086,0.0148995037087276,0.0311404889308572,0.100165141616726,0.310822011225935,0.5549910882952496,0.7920173345057154,0.8012091520300203,0.6973299574174243,0.5458401265062456,0.8404000084927493
gap1_all_6,0.0120078250813311,0.0095743236894035,0.0046943919344675,0.0087502357847965,0.0212243212552905,0.0617296780495915,0.1852145843255543,0.5176744234560303,0.7616651704628488,0.8565623550716636,0.9086788824923032,0.944737006431738
gap1_all_7,0.0051273969004465,0.0068443051201671,0.0040596537725331,0.0073031650536228,0.019305417905517,0.0543381546547478,0.1483223581059893,0.4280880571452441,0.6355185092337261,0.7808661287666722,0.8891270346984881,0.9244084367559368
gap1_all_8,0.011233330501996,0.0108094546138808,0.0111622807017543,0.0192005604143669,0.0372591840710323,0.1363112840466926,0.3902354278975741,0.7573386736949146,0.8509871694160777,0.9201880518794178,0.9346888763018876,0.9548760591547816
